VaisalaTimeHours,"RH, %","T, °C","pw, psi"
1.138889,0.36,20.16,0.001
1.140278,0.35,20.16,0.001
1.141667,0.35,20.16,0.001
1.143056,0.35,20.16,0.001
1.144444,0.35,20.16,0.001
1.145833,0.36,20.16,0.001
1.147222,0.36,20.16,0.001
1.148611,0.35,20.16,0.001
1.150000,0.35,20.16,0.001
1.151389,0.35,20.16,0.001
1.152778,0.34,20.16,0.001
1.154167,0.34,20.16,0.001
1.155556,0.44,20.16,0.001
1.156944,0.95,20.17,0.003
1.158333,1.98,20.17,0.007
1.159722,3.17,20.17,0.011
1.161111,4.4,20.18,0.015
1.162500,5.61,20.18,0.019
1.163889,6.59,20.18,0.023
1.165278,7.42,20.18,0.025
1.166667,8.13,20.18,0.028
1.168056,8.66,20.18,0.03
1.169444,9.08,20.18,0.031
1.170833,9.46,20.18,0.032
1.172222,9.73,20.18,0.033
1.173611,9.95,20.17,0.034
1.175000,10.12,20.18,0.035
1.176389,10.26,20.18,0.035
1.177778,10.39,20.17,0.036
1.179167,10.49,20.18,0.036
1.180556,10.58,20.17,0.036
1.181944,10.64,20.17,0.036
1.183333,10.69,20.17,0.037
1.184722,10.75,20.17,0.037
1.186111,10.8,20.17,0.037
1.187500,10.85,20.17,0.037
1.188889,10.88,20.17,0.037
1.190278,10.91,20.17,0.037
1.191667,10.95,20.17,0.038
1.193056,10.97,20.17,0.038
1.194444,10.98,20.17,0.038
1.195833,11.01,20.17,0.038
1.197222,11.03,20.17,0.038
1.198611,11.04,20.17,0.038
1.200000,11.06,20.17,0.038
1.201389,11.07,20.17,0.038
1.202778,11.1,20.16,0.038
1.204167,11.11,20.17,0.038
1.205556,11.12,20.17,0.038
1.206944,11.13,20.17,0.038
1.208333,11.14,20.17,0.038
1.209722,11.15,20.16,0.038
1.211111,11.16,20.16,0.038
1.212500,11.17,20.16,0.038
1.213889,11.18,20.16,0.038
1.215278,11.2,20.16,0.038
1.216667,11.21,20.16,0.038
1.218056,11.21,20.16,0.038
1.219444,11.21,20.16,0.038
1.220833,11.22,20.17,0.038
1.222222,11.22,20.16,0.038
1.223611,11.22,20.16,0.038
1.225000,11.24,20.16,0.039
1.226389,11.25,20.16,0.039
1.227778,11.25,20.16,0.039
1.229167,11.25,20.16,0.039
1.230556,11.26,20.16,0.039
1.231944,11.26,20.16,0.039
1.233333,11.27,20.16,0.039
1.234722,11.27,20.16,0.039
1.236111,11.35,20.16,0.039
1.237500,12.13,20.16,0.042
1.238889,13.61,20.17,0.047
1.240278,15.16,20.16,0.052
1.241667,16.6,20.17,0.057
1.243056,17.68,20.17,0.061
1.244444,18.56,20.17,0.064
1.245833,19.18,20.17,0.066
1.247222,19.65,20.17,0.067
1.248611,20.01,20.17,0.069
1.250000,20.28,20.17,0.07
1.251389,20.48,20.17,0.07
1.252778,20.63,20.17,0.071
1.254167,20.75,20.17,0.071
1.255556,20.84,20.17,0.071
1.256944,20.91,20.16,0.072
1.258333,20.98,20.16,0.072
1.259722,21.04,20.17,0.072
1.261111,21.08,20.17,0.072
1.262500,21.11,20.17,0.072
1.263889,21.15,20.17,0.072
1.265278,21.17,20.17,0.073
1.266667,21.2,20.16,0.073
1.268056,21.22,20.16,0.073
1.269444,21.24,20.16,0.073
1.270833,21.25,20.16,0.073
1.272222,21.27,20.17,0.073
1.273611,21.28,20.17,0.073
1.275000,21.29,20.16,0.073
1.276389,21.29,20.16,0.073
1.277778,21.31,20.16,0.073
1.279167,21.32,20.16,0.073
1.280556,21.33,20.16,0.073
1.281944,21.34,20.17,0.073
1.283333,21.35,20.16,0.073
1.284722,21.36,20.16,0.073
1.286111,21.37,20.16,0.073
1.287500,21.37,20.16,0.073
1.288889,21.37,20.15,0.073
1.290278,21.38,20.16,0.073
1.291667,21.39,20.16,0.073
1.293056,21.4,20.15,0.073
1.294444,21.41,20.16,0.073
1.295833,21.41,20.15,0.073
1.297222,21.41,20.16,0.073
1.298611,21.41,20.15,0.073
1.300000,21.41,20.16,0.073
1.301389,21.41,20.15,0.073
1.302778,21.41,20.15,0.073
1.304167,21.42,20.15,0.073
1.305556,21.42,20.16,0.073
1.306944,21.43,20.15,0.073
1.308333,21.43,20.15,0.073
1.309722,21.44,20.15,0.073
1.311111,21.44,20.15,0.073
1.312500,21.44,20.15,0.073
1.313889,21.45,20.15,0.073
1.315278,21.46,20.15,0.073
1.316667,21.47,20.15,0.073
1.318056,21.47,20.15,0.073
1.319444,21.61,20.15,0.074
1.320833,22.66,20.15,0.078
1.322222,24.23,20.15,0.083
1.323611,25.8,20.15,0.088
1.325000,27.29,20.16,0.093
1.326389,28.34,20.16,0.097
1.327778,29.1,20.15,0.1
1.329167,29.69,20.15,0.102
1.330556,30.06,20.15,0.103
1.331944,30.36,20.15,0.104
1.333333,30.57,20.15,0.105
1.334722,30.73,20.15,0.105
1.336111,30.87,20.15,0.106
1.337500,30.95,20.15,0.106
1.338889,31,20.16,0.106
1.340278,31.05,20.15,0.106
1.341667,31.1,20.15,0.106
1.343056,31.15,20.15,0.107
1.344444,31.19,20.15,0.107
1.345833,31.22,20.15,0.107
1.347222,31.23,20.15,0.107
1.348611,31.24,20.15,0.107
1.350000,31.26,20.15,0.107
1.351389,31.27,20.15,0.107
1.352778,31.29,20.15,0.107
1.354167,31.31,20.15,0.107
1.355556,31.33,20.15,0.107
1.356944,31.35,20.15,0.107
1.358333,31.36,20.15,0.107
1.359722,31.38,20.15,0.107
1.361111,31.4,20.15,0.107
1.362500,31.4,20.15,0.108
1.363889,31.41,20.15,0.108
1.365278,31.43,20.15,0.108
1.366667,31.43,20.15,0.108
1.368056,31.43,20.15,0.108
1.369444,31.44,20.14,0.108
1.370833,31.45,20.15,0.108
1.372222,31.47,20.15,0.108
1.373611,31.47,20.15,0.108
1.375000,31.48,20.14,0.108
1.376389,31.49,20.14,0.108
1.377778,31.49,20.14,0.108
1.379167,31.49,20.14,0.108
1.380556,31.51,20.14,0.108
1.381944,31.52,20.14,0.108
1.383333,31.53,20.14,0.108
1.384722,31.54,20.14,0.108
1.386111,31.55,20.14,0.108
1.387500,31.55,20.14,0.108
1.388889,31.55,20.14,0.108
1.390278,31.56,20.14,0.108
1.391667,31.57,20.14,0.108
1.393056,31.57,20.14,0.108
1.394444,31.58,20.14,0.108
1.395833,31.57,20.14,0.108
1.397222,31.58,20.14,0.108
1.398611,31.59,20.14,0.108
1.400000,31.59,20.14,0.108
1.401389,31.58,20.15,0.108
1.402778,31.86,20.15,0.109
1.404167,33.15,20.14,0.113
1.405556,35.06,20.14,0.12
1.406944,36.62,20.14,0.125
1.408333,37.9,20.14,0.13
1.409722,38.78,20.15,0.133
1.411111,39.4,20.15,0.135
1.412500,39.84,20.15,0.136
1.413889,40.18,20.15,0.138
1.415278,40.4,20.15,0.138
1.416667,40.57,20.15,0.139
1.418056,40.69,20.15,0.139
1.419444,40.78,20.15,0.14
1.420833,40.86,20.15,0.14
1.422222,40.92,20.15,0.14
1.423611,40.96,20.15,0.14
1.425000,40.99,20.15,0.14
1.426389,41.02,20.15,0.14
1.427778,41.05,20.15,0.141
1.429167,41.08,20.15,0.141
1.430556,41.1,20.15,0.141
1.431944,41.12,20.15,0.141
1.433333,41.15,20.15,0.141
1.434722,41.17,20.15,0.141
1.436111,41.19,20.15,0.141
1.437500,41.21,20.15,0.141
1.438889,41.22,20.15,0.141
1.440278,41.23,20.15,0.141
1.441667,41.25,20.15,0.141
1.443056,41.26,20.15,0.141
1.444444,41.27,20.15,0.141
1.445833,41.28,20.15,0.141
1.447222,41.28,20.15,0.141
1.448611,41.29,20.15,0.141
1.450000,41.3,20.15,0.141
1.451389,41.3,20.15,0.141
1.452778,41.32,20.15,0.141
1.454167,41.33,20.15,0.142
1.455556,41.33,20.15,0.141
1.456944,41.33,20.15,0.142
1.458333,41.34,20.15,0.142
1.459722,41.35,20.15,0.142
1.461111,41.35,20.15,0.142
1.462500,41.35,20.14,0.142
1.463889,41.35,20.15,0.142
1.465278,41.35,20.15,0.142
1.466667,41.35,20.15,0.142
1.468056,41.36,20.15,0.142
1.469444,41.36,20.15,0.142
1.470833,41.35,20.15,0.142
1.472222,41.34,20.15,0.142
1.473611,41.34,20.15,0.142
1.475000,41.34,20.15,0.142
1.476389,41.35,20.15,0.142
1.477778,41.35,20.15,0.142
1.479167,41.37,20.15,0.142
1.480556,41.37,20.16,0.142
1.481944,41.38,20.16,0.142
1.483333,41.38,20.15,0.142
1.484722,41.38,20.15,0.142
1.486111,41.65,20.15,0.143
1.487500,43.03,20.15,0.147
1.488889,44.63,20.16,0.153
1.490278,46.27,20.15,0.158
1.491667,47.47,20.15,0.163
1.493056,48.49,20.16,0.166
1.494444,49.2,20.15,0.168
1.495833,49.61,20.16,0.17
1.497222,49.9,20.16,0.171
1.498611,50.09,20.16,0.172
1.500000,50.22,20.16,0.172
1.501389,50.36,20.16,0.172
1.502778,50.46,20.16,0.173
1.504167,50.51,20.16,0.173
1.505556,50.57,20.16,0.173
1.506944,50.61,20.16,0.173
1.508333,50.64,20.16,0.173
1.509722,50.66,20.16,0.174
1.511111,50.69,20.15,0.174
1.512500,50.71,20.16,0.174
1.513889,50.73,20.16,0.174
1.515278,50.74,20.15,0.174
1.516667,50.76,20.16,0.174
1.518056,50.78,20.15,0.174
1.519444,50.8,20.15,0.174
1.520833,50.84,20.15,0.174
1.522222,50.87,20.15,0.174
1.523611,50.88,20.15,0.174
1.525000,50.89,20.15,0.174
1.526389,50.91,20.15,0.174
1.527778,50.93,20.15,0.174
1.529167,50.94,20.15,0.174
1.530556,50.95,20.15,0.174
1.531944,50.95,20.15,0.174
1.533333,50.96,20.15,0.174
1.534722,50.96,20.15,0.174
1.536111,50.96,20.15,0.174
1.537500,50.98,20.15,0.175
1.538889,50.99,20.15,0.175
1.540278,50.99,20.15,0.175
1.541667,50.99,20.15,0.175
1.543056,51,20.15,0.175
1.544444,51.01,20.15,0.175
1.545833,51.01,20.15,0.175
1.547222,51.01,20.15,0.175
1.548611,51.01,20.15,0.175
1.550000,51.02,20.15,0.175
1.551389,51.02,20.15,0.175
1.552778,51.02,20.15,0.175
1.554167,51.03,20.15,0.175
1.555556,51.04,20.15,0.175
1.556944,51.04,20.15,0.175
1.558333,51.05,20.15,0.175
1.559722,51.05,20.15,0.175
1.561111,51.07,20.14,0.175
1.562500,51.08,20.14,0.175
1.563889,51.09,20.14,0.175
1.565278,51.1,20.14,0.175
1.566667,51.11,20.14,0.175
1.568056,51.11,20.14,0.175
1.569444,51.42,20.14,0.176
1.570833,52.72,20.15,0.18
1.572222,54.37,20.15,0.186
1.573611,55.71,20.15,0.191
1.575000,56.75,20.15,0.194
1.576389,57.59,20.16,0.197
1.577778,58.16,20.16,0.199
1.579167,58.58,20.16,0.201
1.580556,58.93,20.16,0.202
1.581944,59.16,20.16,0.203
1.583333,59.34,20.16,0.203
1.584722,59.48,20.16,0.204
1.586111,59.59,20.16,0.204
1.587500,59.68,20.16,0.204
1.588889,59.75,20.16,0.205
1.590278,59.81,20.16,0.205
1.591667,59.86,20.16,0.205
1.593056,59.9,20.16,0.205
1.594444,59.93,20.16,0.205
1.595833,59.97,20.16,0.205
1.597222,60.01,20.16,0.206
1.598611,60.06,20.16,0.206
1.600000,60.09,20.16,0.206
1.601389,60.12,20.16,0.206
1.602778,60.13,20.15,0.206
1.604167,60.15,20.15,0.206
1.605556,60.17,20.15,0.206
1.606944,60.2,20.15,0.206
1.608333,60.23,20.15,0.206
1.609722,60.29,20.16,0.206
1.611111,60.31,20.16,0.207
1.612500,60.32,20.15,0.207
1.613889,60.33,20.15,0.207
1.615278,60.32,20.15,0.207
1.616667,60.32,20.15,0.207
1.618056,60.32,20.15,0.207
1.619444,60.32,20.15,0.207
1.620833,60.34,20.15,0.207
1.622222,60.35,20.15,0.207
1.623611,60.36,20.15,0.207
1.625000,60.36,20.15,0.207
1.626389,60.37,20.15,0.207
1.627778,60.39,20.15,0.207
1.629167,60.4,20.15,0.207
1.630556,60.4,20.15,0.207
1.631944,60.41,20.15,0.207
1.633333,60.41,20.15,0.207
1.634722,60.42,20.15,0.207
1.636111,60.44,20.15,0.207
1.637500,60.44,20.15,0.207
1.638889,60.45,20.15,0.207
1.640278,60.45,20.15,0.207
1.641667,60.46,20.15,0.207
1.643056,60.47,20.15,0.207
1.644444,60.48,20.15,0.207
1.645833,60.49,20.15,0.207
1.647222,60.5,20.15,0.207
1.648611,60.51,20.15,0.207
1.650000,60.51,20.15,0.207
1.651389,60.51,20.15,0.207
1.652778,60.76,20.15,0.208
1.654167,62.01,20.15,0.212
1.655556,63.35,20.15,0.217
1.656944,64.63,20.16,0.221
1.658333,65.54,20.16,0.225
1.659722,66.24,20.17,0.227
1.661111,66.75,20.17,0.229
1.662500,67.16,20.17,0.23
1.663889,67.46,20.18,0.231
1.665278,67.7,20.18,0.232
1.666667,67.88,20.18,0.233
1.668056,,,
1.669444,68.17,20.19,0.234
1.670833,68.25,20.18,0.234
1.672222,68.36,20.19,0.235
1.673611,68.43,20.19,0.235
1.675000,68.49,20.19,0.235
1.676389,68.56,20.18,0.235
1.677778,68.6,20.19,0.235
1.679167,68.65,20.18,0.236
1.680556,68.68,20.19,0.236
1.681944,68.72,20.19,0.236
1.683333,68.76,20.18,0.236
1.684722,68.78,20.18,0.236
1.686111,68.81,20.18,0.236
1.687500,68.84,20.18,0.236
1.688889,68.86,20.18,0.236
1.690278,68.9,20.18,0.236
1.691667,68.93,20.18,0.236
1.693056,68.95,20.18,0.236
1.694444,68.97,20.18,0.237
1.695833,68.99,20.18,0.237
1.697222,69.02,20.18,0.237
1.698611,69.04,20.18,0.237
1.700000,69.05,20.18,0.237
1.701389,69.08,20.17,0.237
1.702778,69.1,20.17,0.237
1.704167,69.1,20.17,0.237
1.705556,69.1,20.17,0.237
1.706944,69.12,20.17,0.237
1.708333,69.13,20.17,0.237
1.709722,69.16,20.17,0.237
1.711111,69.18,20.17,0.237
1.712500,69.19,20.16,0.237
1.713889,69.2,20.16,0.237
1.715278,69.21,20.16,0.237
1.716667,69.21,20.16,0.237
1.718056,69.21,20.16,0.237
1.719444,69.24,20.16,0.237
1.720833,69.24,20.16,0.237
1.722222,69.24,20.16,0.237
1.723611,69.26,20.16,0.237
1.725000,69.27,20.16,0.237
1.726389,69.28,20.16,0.237
1.727778,69.29,20.16,0.237
1.729167,69.32,20.16,0.237
1.730556,69.32,20.16,0.237
1.731944,69.31,20.16,0.237
1.733333,69.31,20.16,0.237
1.734722,69.34,20.16,0.237
1.736111,69.53,20.15,0.238
1.737500,70.52,20.15,0.241
1.738889,71.55,20.16,0.245
1.740278,72.56,20.16,0.249
1.741667,73.35,20.17,0.251
1.743056,73.98,20.17,0.254
1.744444,74.49,20.18,0.256
1.745833,74.85,20.19,0.257
1.747222,75.15,20.19,0.258
1.748611,75.39,20.2,0.259
1.750000,75.59,20.2,0.26
1.751389,75.75,20.2,0.26
1.752778,75.89,20.2,0.261
1.754167,76.02,20.2,0.261
1.755556,76.15,20.21,0.262
1.756944,76.26,20.21,0.262
1.758333,76.36,20.21,0.262
1.759722,76.45,20.21,0.263
1.761111,76.55,20.21,0.263
1.762500,76.63,20.21,0.263
1.763889,76.71,20.21,0.264
1.765278,76.78,20.21,0.264
1.766667,76.85,20.21,0.264
1.768056,76.91,20.2,0.264
1.769444,76.97,20.21,0.264
1.770833,77.03,20.2,0.264
1.772222,77.09,20.2,0.265
1.773611,77.14,20.2,0.265
1.775000,77.19,20.2,0.265
1.776389,77.26,20.2,0.265
1.777778,77.31,20.2,0.265
1.779167,77.34,20.19,0.265
1.780556,77.38,20.2,0.266
1.781944,77.42,20.19,0.266
1.783333,77.46,20.19,0.266
1.784722,77.5,20.19,0.266
1.786111,77.55,20.18,0.266
1.787500,77.6,20.18,0.266
1.788889,77.63,20.18,0.266
1.790278,77.67,20.18,0.266
1.791667,77.71,20.18,0.266
1.793056,77.75,20.17,0.267
1.794444,77.79,20.18,0.267
1.795833,77.82,20.17,0.267
1.797222,77.84,20.17,0.267
1.798611,77.88,20.17,0.267
1.800000,77.9,20.16,0.267
1.801389,77.92,20.16,0.267
1.802778,77.95,20.17,0.267
1.804167,77.97,20.16,0.267
1.805556,77.99,20.16,0.267
1.806944,78.01,20.15,0.267
1.808333,78.04,20.16,0.267
1.809722,78.06,20.16,0.267
1.811111,78.07,20.16,0.267
1.812500,78.09,20.16,0.267
1.813889,78.11,20.16,0.267
1.815278,78.12,20.15,0.267
1.816667,78.14,20.15,0.268
1.818056,78.15,20.15,0.268
1.819444,78.28,20.15,0.268
1.820833,79.14,20.15,0.271
1.822222,80.1,20.15,0.274
1.823611,81.04,20.16,0.278
1.825000,81.75,20.17,0.28
1.826389,82.34,20.17,0.282
1.827778,82.85,20.19,0.284
1.829167,83.23,20.19,0.286
1.830556,83.55,20.19,0.287
1.831944,83.83,20.2,0.288
1.833333,84.05,20.2,0.289
1.834722,84.26,20.2,0.289
1.836111,84.43,20.2,0.29
1.837500,84.59,20.2,0.291
1.838889,84.73,20.2,0.291
1.840278,84.86,20.21,0.292
1.841667,84.98,20.21,0.292
1.843056,85.1,20.21,0.292
1.844444,85.2,20.21,0.293
1.845833,85.29,20.21,0.293
1.847222,85.38,20.21,0.293
1.848611,85.46,20.21,0.294
1.850000,85.54,20.21,0.294
1.851389,85.61,20.21,0.294
1.852778,85.68,20.2,0.294
1.854167,85.75,20.2,0.294
1.855556,85.81,20.2,0.295
1.856944,85.87,20.2,0.295
1.858333,85.92,20.2,0.295
1.859722,85.98,20.2,0.295
1.861111,86.03,20.2,0.295
1.862500,86.07,20.19,0.295
1.863889,86.12,20.19,0.296
1.865278,86.17,20.19,0.296
1.866667,86.21,20.19,0.296
1.868056,86.26,20.19,0.296
1.869444,86.3,20.19,0.296
1.870833,86.35,20.19,0.296
1.872222,86.39,20.19,0.296
1.873611,86.43,20.18,0.297
1.875000,86.46,20.19,0.297
1.876389,86.49,20.19,0.297
1.877778,86.52,20.18,0.297
1.879167,86.54,20.18,0.297
1.880556,86.56,20.18,0.297
1.881944,86.59,20.18,0.297
1.883333,86.6,20.17,0.297
1.884722,86.62,20.17,0.297
1.886111,86.65,20.17,0.297
1.887500,86.68,20.17,0.297
1.888889,86.71,20.17,0.297
1.890278,86.74,20.17,0.297
1.891667,86.77,20.17,0.297
1.893056,86.81,20.17,0.298
1.894444,86.84,20.17,0.298
1.895833,86.87,20.17,0.298
1.897222,86.9,20.16,0.298
1.898611,86.93,20.17,0.298
1.900000,86.96,20.17,0.298
1.901389,86.98,20.16,0.298
1.902778,87.01,20.16,0.298
1.904167,87.16,20.16,0.299
1.905556,87.37,20.16,0.299
1.906944,87.59,20.16,0.3
1.908333,87.82,20.17,0.301
1.909722,88.01,20.17,0.302
1.911111,88.21,20.18,0.302
1.912500,88.37,20.18,0.303
1.913889,88.54,20.18,0.304
1.915278,88.67,20.18,0.304
1.916667,88.81,20.18,0.305
1.918056,88.92,20.19,0.305
1.919444,89.04,20.19,0.306
1.920833,89.14,20.19,0.306
1.922222,89.23,20.19,0.306
1.923611,89.33,20.2,0.307
1.925000,89.41,20.2,0.307
1.926389,89.5,20.2,0.307
1.927778,89.57,20.2,0.308
1.929167,89.65,20.2,0.308
1.930556,89.72,20.2,0.308
1.931944,89.79,20.2,0.308
1.933333,89.85,20.2,0.309
1.934722,89.91,20.2,0.309
1.936111,89.97,20.2,0.309
1.937500,90.02,20.2,0.309
1.938889,90.07,20.2,0.309
1.940278,90.12,20.2,0.31
1.941667,90.17,20.2,0.31
1.943056,90.22,20.21,0.31
1.944444,90.26,20.21,0.31
1.945833,90.3,20.21,0.31
1.947222,90.34,20.21,0.31
1.948611,90.38,20.2,0.31
1.950000,90.43,20.21,0.311
1.951389,90.46,20.2,0.311
1.952778,90.51,20.2,0.311
1.954167,90.54,20.2,0.311
1.955556,90.58,20.2,0.311
1.956944,90.62,20.2,0.311
1.958333,90.65,20.2,0.311
1.959722,90.69,20.2,0.311
1.961111,90.72,20.2,0.312
1.962500,90.75,20.2,0.312
1.963889,90.78,20.2,0.312
1.965278,90.81,20.2,0.312
1.966667,90.84,20.2,0.312
1.968056,90.87,20.2,0.312
1.969444,90.9,20.2,0.312
1.970833,90.92,20.2,0.312
1.972222,90.96,20.2,0.312
1.973611,90.99,20.2,0.312
1.975000,91.02,20.2,0.313
1.976389,91.04,20.2,0.313
1.977778,91.07,20.2,0.313
1.979167,91.1,20.2,0.313
1.980556,91.12,20.2,0.313
1.981944,91.15,20.2,0.313
1.983333,91.17,20.2,0.313
1.984722,91.19,20.2,0.313
1.986111,91.12,20.19,0.313
1.987500,86.49,20.16,0.296
1.988889,77.87,20.08,0.265
1.990278,67.75,20.02,0.23
1.991667,59.03,19.95,0.2
1.993056,51.42,19.88,0.173
1.994444,44.54,19.82,0.149
1.995833,39.17,19.77,0.131
1.997222,34.68,19.73,0.116
1.998611,30.51,19.7,0.102
2.000000,27.19,19.67,0.09
2.001389,24.43,19.65,0.081
2.002778,21.79,19.64,0.072
2.004167,19.63,19.63,0.065
2.005556,17.61,19.63,0.058
2.006944,15.99,19.64,0.053
2.008333,14.59,19.64,0.048
2.009722,13.31,19.66,0.044
2.011111,12.31,19.67,0.041
2.012500,11.38,19.68,0.038
2.013889,10.41,19.7,0.035
2.015278,9.58,19.71,0.032
2.016667,8.79,19.73,0.029
2.018056,8.14,19.74,0.027
2.019444,7.55,19.76,0.025
2.020833,7,19.78,0.023
2.022222,6.55,19.8,0.022
2.023611,6.2,19.81,0.021
2.025000,5.84,19.83,0.02
2.026389,5.52,19.84,0.019
2.027778,5.23,19.85,0.017
2.029167,4.94,19.86,0.017
2.030556,4.69,19.88,0.016
2.031944,4.47,19.89,0.015
2.033333,4.25,19.9,0.014
2.034722,4.07,19.91,0.014
2.036111,3.9,19.92,0.013
2.037500,3.74,19.93,0.013
2.038889,3.58,19.94,0.012
2.040278,3.45,19.95,0.012
2.041667,3.33,19.95,0.011
2.043056,3.23,19.96,0.011
2.044444,3.16,19.96,0.011
2.045833,3.07,19.97,0.01
2.047222,2.97,19.97,0.01
2.048611,2.88,19.98,0.01
2.050000,2.79,19.99,0.009
2.051389,2.71,19.99,0.009
2.052778,2.63,20,0.009
2.054167,2.55,20,0.009
2.055556,2.47,20,0.008
2.056944,2.4,20,0.008
2.058333,2.34,20.01,0.008
2.059722,2.28,20.01,0.008
2.061111,2.23,20.01,0.008
2.062500,2.17,20.02,0.007
2.063889,2.12,20.02,0.007
2.065278,2.07,20.02,0.007
2.066667,2.03,20.02,0.007
2.068056,2.01,20.03,0.007
2.069444,1.99,20.03,0.007
2.070833,1.95,20.03,0.007
2.072222,1.91,20.03,0.006
2.073611,1.87,20.04,0.006
2.075000,1.83,20.04,0.006
2.076389,1.79,20.04,0.006
2.077778,1.75,20.04,0.006
2.079167,1.71,20.04,0.006
2.080556,1.67,20.04,0.006
2.081944,1.64,20.04,0.006
2.083333,1.6,20.04,0.005
2.084722,1.57,20.05,0.005
2.086111,1.54,20.05,0.005
2.087500,1.51,20.04,0.005
2.088889,1.47,20.05,0.005
2.090278,1.45,20.05,0.005
2.091667,1.42,20.05,0.005
2.093056,1.39,20.05,0.005
2.094444,1.37,20.05,0.005
2.095833,1.34,20.05,0.005
2.097222,1.32,20.06,0.004
2.098611,1.31,20.05,0.004
2.100000,1.31,20.05,0.004
2.101389,1.3,20.05,0.004
2.102778,1.28,20.05,0.004
2.104167,1.26,20.06,0.004
2.105556,1.24,20.06,0.004
2.106944,1.22,20.06,0.004
2.108333,1.19,20.06,0.004
2.109722,1.17,20.06,0.004
2.111111,1.15,20.06,0.004
2.112500,1.13,20.06,0.004
2.113889,1.11,20.06,0.004
2.115278,1.09,20.06,0.004
2.116667,1.07,20.06,0.004
2.118056,1.05,20.06,0.004
2.119444,1.03,20.06,0.004
2.120833,1.02,20.06,0.003
2.122222,1,20.06,0.003
2.123611,0.99,20.06,0.003
2.125000,0.97,20.06,0.003
2.126389,0.96,20.06,0.003
2.127778,0.94,20.07,0.003
2.129167,0.93,20.06,0.003
2.130556,0.92,20.06,0.003
2.131944,0.9,20.06,0.003
2.133333,0.89,20.06,0.003
2.134722,0.88,20.06,0.003
2.136111,0.87,20.06,0.003
2.137500,0.86,20.06,0.003
2.138889,0.86,20.06,0.003
2.140278,0.86,20.07,0.003
2.141667,0.86,20.07,0.003
2.143056,0.85,20.07,0.003
2.144444,0.84,20.07,0.003
2.145833,0.83,20.07,0.003
2.147222,0.82,20.07,0.003
2.148611,0.81,20.07,0.003
2.150000,0.8,20.07,0.003
2.151389,0.79,20.07,0.003
2.152778,0.78,20.07,0.003
2.154167,0.81,20.07,0.003
2.155556,1.28,20.07,0.004
2.156944,2.28,20.08,0.008
2.158333,3.54,20.08,0.012
2.159722,4.91,20.09,0.017
2.161111,6.06,20.09,0.021
2.162500,7.04,20.09,0.024
2.163889,7.92,20.09,0.027
2.165278,8.58,20.09,0.029
2.166667,9.11,20.09,0.031
2.168056,9.56,20.09,0.033
2.169444,9.9,20.09,0.034
2.170833,10.18,20.09,0.035
2.172222,10.39,20.09,0.035
2.173611,10.56,20.09,0.036
2.175000,10.7,20.09,0.036
2.176389,10.82,20.09,0.037
2.177778,10.91,20.09,0.037
2.179167,10.98,20.09,0.037
2.180556,11.06,20.09,0.038
2.181944,11.11,20.09,0.038
2.183333,11.14,20.09,0.038
2.184722,11.18,20.09,0.038
2.186111,11.23,20.09,0.038
2.187500,11.27,20.08,0.038
2.188889,11.3,20.09,0.039
2.190278,11.33,20.09,0.039
2.191667,11.35,20.09,0.039
2.193056,11.36,20.08,0.039
2.194444,11.34,20.09,0.039
2.195833,11.34,20.09,0.039
2.197222,11.35,20.08,0.039
2.198611,11.38,20.08,0.039
2.200000,11.4,20.08,0.039
2.201389,11.42,20.08,0.039
2.202778,11.43,20.08,0.039
2.204167,11.45,20.08,0.039
2.205556,11.44,20.08,0.039
2.206944,11.36,20.08,0.039
2.208333,11.41,20.08,0.039
2.209722,11.45,20.08,0.039
2.211111,11.48,20.08,0.039
2.212500,11.46,20.08,0.039
2.213889,11.5,20.08,0.039
2.215278,11.55,20.08,0.039
2.216667,11.56,20.08,0.039
2.218056,11.57,20.08,0.039
2.219444,11.56,20.08,0.039
2.220833,11.57,20.08,0.039
2.222222,11.56,20.09,0.039
2.223611,11.54,20.09,0.039
2.225000,11.54,20.08,0.039
2.226389,11.55,20.08,0.039
2.227778,11.58,20.08,0.039
2.229167,11.59,20.08,0.04
2.230556,11.59,20.08,0.04
2.231944,11.59,20.08,0.04
2.233333,11.58,20.08,0.039
2.234722,11.57,20.08,0.039
2.236111,11.63,20.08,0.04
2.237500,12.36,20.08,0.042
2.238889,13.67,20.09,0.047
2.240278,15.34,20.09,0.052
2.241667,16.74,20.09,0.057
2.243056,17.9,20.09,0.061
2.244444,18.79,20.09,0.064
2.245833,19.45,20.09,0.066
2.247222,19.93,20.09,0.068
2.248611,20.31,20.09,0.069
2.250000,20.56,20.09,0.07
2.251389,20.76,20.09,0.071
2.252778,20.93,20.09,0.071
2.254167,21.04,20.09,0.072
2.255556,21.14,20.09,0.072
2.256944,21.22,20.09,0.072
2.258333,21.28,20.09,0.073
2.259722,21.33,20.09,0.073
2.261111,21.37,20.09,0.073
2.262500,21.39,20.09,0.073
2.263889,21.42,20.09,0.073
2.265278,21.46,20.09,0.073
2.266667,21.48,20.09,0.073
2.268056,21.5,20.09,0.073
2.269444,21.51,20.09,0.073
2.270833,21.53,20.09,0.073
2.272222,21.55,20.09,0.074
2.273611,21.57,20.09,0.074
2.275000,21.58,20.08,0.074
2.276389,21.59,20.09,0.074
2.277778,21.61,20.08,0.074
2.279167,21.61,20.08,0.074
2.280556,21.62,20.08,0.074
